nameWithOwner,stargazerCount,forkCount,url,createdAt,releaseCount
apache/dubbo-spring-boot-project,5410,1876,https://github.com/apache/dubbo-spring-boot-project,2018-01-18T12:10:50Z,
jeequan/jeepay,5410,1828,https://github.com/jeequan/jeepay,2017-08-12T02:40:32Z,
Jasonchenlijian/FastBle,5382,1238,https://github.com/Jasonchenlijian/FastBle,2016-08-23T02:06:33Z,
Evernote/android-job,5370,558,https://github.com/Evernote/android-job,2015-08-20T19:36:54Z,
socketio/socket.io-client-java,5368,980,https://github.com/socketio/socket.io-client-java,2013-04-28T17:04:05Z,
jgilfelt/SystemBarTint,5360,1431,https://github.com/jgilfelt/SystemBarTint,2013-11-17T12:35:05Z,
commonsguy/cw-omnibus,5353,3770,https://github.com/commonsguy/cw-omnibus,2012-03-12T14:12:06Z,
facebookarchive/shimmer-android,5343,696,https://github.com/facebookarchive/shimmer-android,2015-02-27T22:25:22Z,
XRecyclerView/XRecyclerView,5333,1257,https://github.com/XRecyclerView/XRecyclerView,2015-11-18T08:14:22Z,
h6ah4i/android-advancedrecyclerview,5326,857,https://github.com/h6ah4i/android-advancedrecyclerview,2015-01-24T16:14:39Z,
apache/hbase,5310,3342,https://github.com/apache/hbase,2014-05-23T07:00:07Z,
mybatis/generator,5301,2504,https://github.com/mybatis/generator,2013-02-10T11:14:50Z,
alibaba/jetcache,5299,1066,https://github.com/alibaba/jetcache,2017-04-12T07:48:23Z,
evant/gradle-retrolambda,5291,446,https://github.com/evant/gradle-retrolambda,2013-08-05T02:09:58Z,
spring-projects/spring-data-examples,5282,3414,https://github.com/spring-projects/spring-data-examples,2014-01-30T15:42:43Z,
xxv/android-lifecycle,5274,677,https://github.com/xxv/android-lifecycle,2014-04-18T14:26:22Z,
yixia/VitamioBundle,5270,2065,https://github.com/yixia/VitamioBundle,2012-10-19T08:40:49Z,
apache/groovy,5267,1900,https://github.com/apache/groovy,2015-04-16T07:00:05Z,
google/google-authenticator,5259,973,https://github.com/google/google-authenticator,2014-10-08T17:54:27Z,
zfdang/Android-Touch-Helper,5250,509,https://github.com/zfdang/Android-Touch-Helper,2020-10-16T00:58:41Z,
Yalantis/Side-Menu.Android,5246,1502,https://github.com/Yalantis/Side-Menu.Android,2015-01-13T11:11:27Z,
thinkaurelius/titan,5241,1009,https://github.com/thinkaurelius/titan,2012-02-25T22:53:53Z,
coobird/thumbnailator,5239,797,https://github.com/coobird/thumbnailator,2015-07-25T05:38:33Z,
CeuiLiSA/Pixiv-Shaft,5234,195,https://github.com/CeuiLiSA/Pixiv-Shaft,2019-04-01T09:59:09Z,
lucasr/twoway-view,5230,1020,https://github.com/lucasr/twoway-view,2013-01-18T20:55:23Z,
Karumi/Dexter,5224,669,https://github.com/Karumi/Dexter,2015-11-17T13:14:43Z,
lingochamp/okdownload,5216,780,https://github.com/lingochamp/okdownload,2017-12-17T08:21:22Z,
Clans/FloatingActionButton,5214,1128,https://github.com/Clans/FloatingActionButton,2015-03-21T12:36:16Z,
201206030/novel,5214,1389,https://github.com/201206030/novel,2019-11-11T01:13:52Z,
razerdp/BasePopup,5214,760,https://github.com/razerdp/BasePopup,2016-01-15T03:31:07Z,
CodingDocs/springboot-guide,5213,1405,https://github.com/CodingDocs/springboot-guide,2018-11-28T01:05:07Z,
LFDT-web3j/web3j,5198,1712,https://github.com/LFDT-web3j/web3j,2016-09-04T05:48:49Z,
huangyanbin/smartTable,5186,866,https://github.com/huangyanbin/smartTable,2017-11-08T01:11:14Z,
apache/nifi,5185,2776,https://github.com/apache/nifi,2014-12-12T08:00:05Z,
ddd-by-examples/library,5182,751,https://github.com/ddd-by-examples/library,2019-01-11T09:14:03Z,
hustcc/JS-Sorting-Algorithm,5172,1149,https://github.com/hustcc/JS-Sorting-Algorithm,2017-01-19T11:36:21Z,
strimzi/strimzi-kafka-operator,5152,1347,https://github.com/strimzi/strimzi-kafka-operator,2016-05-06T08:52:33Z,
square/otto,5152,845,https://github.com/square/otto,2012-06-27T19:06:49Z,
careercup/ctci,5146,2312,https://github.com/careercup/ctci,2013-03-21T23:01:01Z,
Doikki/DKVideoPlayer,5135,1051,https://github.com/Doikki/DKVideoPlayer,2017-04-11T01:33:38Z,
android/views-widgets-samples,5112,3005,https://github.com/android/views-widgets-samples,2019-09-06T21:39:12Z,
citerus/dddsample-core,5105,1496,https://github.com/citerus/dddsample-core,2015-01-31T23:21:37Z,
00-Evan/shattered-pixel-dungeon,5098,1203,https://github.com/00-Evan/shattered-pixel-dungeon,2014-07-31T21:56:31Z,
mik3y/usb-serial-for-android,5081,1620,https://github.com/mik3y/usb-serial-for-android,2013-06-30T23:17:45Z,
PhilippC/keepass2android,5078,402,https://github.com/PhilippC/keepass2android,2017-09-20T18:42:02Z,
bitcoinj/bitcoinj,5065,2511,https://github.com/bitcoinj/bitcoinj,2013-11-19T04:33:23Z,
reactor/reactor-core,5059,1224,https://github.com/reactor/reactor-core,2015-11-10T10:06:40Z,
wequick/Small,5053,1107,https://github.com/wequick/Small,2015-11-27T11:37:20Z,
remkop/picocli,5050,434,https://github.com/remkop/picocli,2017-02-01T16:38:41Z,
CaffeineMC/sodium,5040,832,https://github.com/CaffeineMC/sodium,2020-02-01T03:04:09Z,
deathmarine/Luyten,5037,1003,https://github.com/deathmarine/Luyten,2013-07-11T10:57:28Z,
OpenTSDB/opentsdb,5030,1244,https://github.com/OpenTSDB/opentsdb,2010-08-27T02:05:20Z,
natario1/CameraView,5021,952,https://github.com/natario1/CameraView,2017-07-18T09:30:33Z,
ikarus23/MifareClassicTool,5019,934,https://github.com/ikarus23/MifareClassicTool,2013-02-12T15:39:03Z,
Trinea/android-common,5016,2638,https://github.com/Trinea/android-common,2012-06-19T07:49:46Z,
yipianfengye/android-zxingLibrary,5014,1042,https://github.com/yipianfengye/android-zxingLibrary,2016-07-26T08:00:18Z,
brianfrankcooper/YCSB,5014,2270,https://github.com/brianfrankcooper/YCSB,2010-04-19T20:52:11Z,
pmd/pmd,5013,1508,https://github.com/pmd/pmd,2012-07-11T18:03:00Z,
sofastack/sofa-boot,5013,1266,https://github.com/sofastack/sofa-boot,2018-04-02T08:28:14Z,
j-easy/easy-rules,5013,1081,https://github.com/j-easy/easy-rules,2013-03-10T14:38:26Z,
rubensousa/GravitySnapHelper,5005,617,https://github.com/rubensousa/GravitySnapHelper,2016-08-31T07:25:23Z,
zhanglei-workspace/shopping-management-system,4999,2249,https://github.com/zhanglei-workspace/shopping-management-system,2015-11-16T12:53:21Z,
alibaba/UltraViewPager,4998,681,https://github.com/alibaba/UltraViewPager,2017-03-29T13:31:53Z,
orhanobut/dialogplus,4994,791,https://github.com/orhanobut/dialogplus,2014-12-12T09:24:44Z,
alibaba/QLExpress,4990,1168,https://github.com/alibaba/QLExpress,2017-03-15T08:39:54Z,
rubenlagus/TelegramBots,4986,1266,https://github.com/rubenlagus/TelegramBots,2016-01-14T00:13:07Z,
DingMouRen/LayoutManagerGroup,4985,679,https://github.com/DingMouRen/LayoutManagerGroup,2018-04-28T11:47:38Z,
JodaOrg/joda-time,4984,985,https://github.com/JodaOrg/joda-time,2011-05-16T16:49:57Z,
Fuzion24/JustTrustMe,4984,811,https://github.com/Fuzion24/JustTrustMe,2014-07-24T23:45:05Z,
spring-attic/spring-mvc-showcase,4982,3690,https://github.com/spring-attic/spring-mvc-showcase,2011-06-03T15:36:55Z,
novicezk/midjourney-proxy,4981,2414,https://github.com/novicezk/midjourney-proxy,2023-04-24T13:43:45Z,
frogermcs/InstaMaterial,4979,1439,https://github.com/frogermcs/InstaMaterial,2014-11-10T18:56:49Z,
xuexiangjys/XUI,4978,851,https://github.com/xuexiangjys/XUI,2019-01-07T07:59:02Z,
LWJGL/lwjgl3,4975,650,https://github.com/LWJGL/lwjgl3,2012-12-23T15:40:04Z,
youlookwhat/CloudReader,4964,1331,https://github.com/youlookwhat/CloudReader,2016-11-20T11:59:25Z,
jankotek/mapdb,4959,881,https://github.com/jankotek/mapdb,2012-08-17T15:28:54Z,
osmandapp/OsmAnd,4957,1047,https://github.com/osmandapp/OsmAnd,2011-01-15T19:59:44Z,
liquibase/liquibase,4956,1891,https://github.com/liquibase/liquibase,2011-07-08T20:08:20Z,
spring-projects/spring-authorization-server,4954,1323,https://github.com/spring-projects/spring-authorization-server,2020-03-17T17:28:57Z,
amitshekhariitbhu/RxJava2-Android-Samples,4952,1065,https://github.com/amitshekhariitbhu/RxJava2-Android-Samples,2016-08-27T08:21:37Z,
2227324689/gpmall,4950,1882,https://github.com/2227324689/gpmall,2019-07-18T14:09:22Z,
Devlight/NavigationTabBar,4948,875,https://github.com/Devlight/NavigationTabBar,2016-03-29T08:59:27Z,
runelite/runelite,4946,5303,https://github.com/runelite/runelite,2016-04-30T20:48:02Z,
tonikelope/megabasterd,4945,607,https://github.com/tonikelope/megabasterd,2016-09-29T16:54:54Z,
Exrick/xpay,4939,1110,https://github.com/Exrick/xpay,2017-12-12T16:11:19Z,
GeyserMC/Geyser,4934,710,https://github.com/GeyserMC/Geyser,2019-07-08T17:23:17Z,
traex/RippleEffect,4920,1078,https://github.com/traex/RippleEffect,2014-10-14T13:32:51Z,
react-native-linear-gradient/react-native-linear-gradient,4915,700,https://github.com/react-native-linear-gradient/react-native-linear-gradient,2015-03-31T17:44:40Z,
Ramotion/folding-cell-android,4903,841,https://github.com/Ramotion/folding-cell-android,2016-04-01T11:38:47Z,
spring-cloud/spring-cloud-netflix,4901,2450,https://github.com/spring-cloud/spring-cloud-netflix,2014-07-11T15:46:12Z,
apache/ignite,4899,1912,https://github.com/apache/ignite,2015-02-19T08:00:05Z,
CellularPrivacy/Android-IMSI-Catcher-Detector,4899,977,https://github.com/CellularPrivacy/Android-IMSI-Catcher-Detector,2013-11-23T10:04:14Z,
oshi/oshi,4887,895,https://github.com/oshi/oshi,2012-02-10T12:46:48Z,
line/armeria,4884,938,https://github.com/line/armeria,2015-11-16T04:04:01Z,
youlookwhat/DesignPattern,4882,1437,https://github.com/youlookwhat/DesignPattern,2016-10-21T10:59:32Z,
roncoo/roncoo-pay,4880,2578,https://github.com/roncoo/roncoo-pay,2016-07-21T02:46:06Z,
lugg/react-native-config,4876,661,https://github.com/lugg/react-native-config,2016-02-23T00:19:11Z,
tianshiyeben/wgcloud,4867,864,https://github.com/tianshiyeben/wgcloud,2019-01-15T02:02:21Z,
houbb/sensitive-word,4866,663,https://github.com/houbb/sensitive-word,2020-01-07T03:10:44Z,
baomidou/dynamic-datasource,4864,1207,https://github.com/baomidou/dynamic-datasource,2018-04-28T02:32:16Z,
microsoft/typespec,4861,258,https://github.com/microsoft/typespec,2021-06-30T23:29:49Z,
cinit/QAuxiliary,4847,351,https://github.com/cinit/QAuxiliary,2022-01-29T06:12:36Z,
cglib/cglib,4841,892,https://github.com/cglib/cglib,2014-03-29T13:48:30Z,
bisq-network/bisq,4836,1277,https://github.com/bisq-network/bisq,2014-03-12T09:42:29Z,
querydsl/querydsl,4835,880,https://github.com/querydsl/querydsl,2011-08-05T06:46:32Z,
reactive-streams/reactive-streams-jvm,4833,535,https://github.com/reactive-streams/reactive-streams-jvm,2014-02-28T13:16:15Z,
DiUS/java-faker,4832,862,https://github.com/DiUS/java-faker,2011-06-06T01:01:21Z,
WuKongOpenSource/WukongCRM-11.0-JAVA,4830,735,https://github.com/WuKongOpenSource/WukongCRM-11.0-JAVA,2021-04-06T10:58:55Z,
mcxiaoke/packer-ng-plugin,4822,864,https://github.com/mcxiaoke/packer-ng-plugin,2015-11-24T04:08:08Z,
andkulikov/Transitions-Everywhere,4816,488,https://github.com/andkulikov/Transitions-Everywhere,2014-10-15T03:37:03Z,
claritylab/lucida,4805,879,https://github.com/claritylab/lucida,2014-05-13T17:12:49Z,
TheoKanning/openai-java,4798,1222,https://github.com/TheoKanning/openai-java,2020-09-15T02:58:52Z,
killbill/killbill,4789,810,https://github.com/killbill/killbill,2012-10-21T20:55:05Z,
orientechnologies/orientdb,4786,875,https://github.com/orientechnologies/orientdb,2012-12-09T20:33:47Z,
jindrapetrik/jpexs-decompiler,4783,674,https://github.com/jindrapetrik/jpexs-decompiler,2014-05-10T17:20:56Z,
saiwu-bigkoo/Android-ConvenientBanner,4770,1051,https://github.com/saiwu-bigkoo/Android-ConvenientBanner,2014-12-23T06:12:33Z,
killme2008/aviatorscript,4769,870,https://github.com/killme2008/aviatorscript,2011-03-29T12:48:47Z,
diffplug/spotless,4767,464,https://github.com/diffplug/spotless,2015-04-27T19:10:58Z,
apache/calcite,4766,2396,https://github.com/apache/calcite,2014-06-25T07:00:07Z,
rstudio/rstudio,4765,1111,https://github.com/rstudio/rstudio,2010-12-07T19:10:25Z,
react-native-webrtc/react-native-webrtc,4763,1256,https://github.com/react-native-webrtc/react-native-webrtc,2015-09-27T10:57:30Z,
hneemann/Digital,4758,481,https://github.com/hneemann/Digital,2016-06-28T17:40:16Z,
Suwayomi/Suwayomi-Server,4752,227,https://github.com/Suwayomi/Suwayomi-Server,2020-12-23T20:31:38Z,
etsy/AndroidStaggeredGrid,4751,1122,https://github.com/etsy/AndroidStaggeredGrid,2013-12-09T19:43:45Z,
google/cameraview,4743,1026,https://github.com/google/cameraview,2016-08-04T05:22:14Z,
fuzhengwei/small-spring,4742,1403,https://github.com/fuzhengwei/small-spring,2021-05-15T06:07:28Z,
ronmamo/reflections,4736,706,https://github.com/ronmamo/reflections,2013-04-16T16:19:26Z,
nisrulz/android-tips-tricks,4735,576,https://github.com/nisrulz/android-tips-tricks,2016-08-25T20:27:33Z,
kyleduo/SwitchButton,4731,867,https://github.com/kyleduo/SwitchButton,2014-09-09T07:20:43Z,
tuguangquan/mybatis,4725,2373,https://github.com/tuguangquan/mybatis,2014-11-03T04:51:06Z,
javastacks/spring-boot-best-practice,4725,1296,https://github.com/javastacks/spring-boot-best-practice,2018-11-09T06:23:18Z,
hongyangAndroid/baseAdapter,4721,1195,https://github.com/hongyangAndroid/baseAdapter,2015-08-03T02:55:51Z,
hansonwang99/Spring-Boot-In-Action,4706,1495,https://github.com/hansonwang99/Spring-Boot-In-Action,2019-01-28T12:56:51Z,
jgilfelt/chuck,4700,456,https://github.com/jgilfelt/chuck,2017-02-07T23:51:39Z,
spring-attic/spring-security-oauth,4694,4027,https://github.com/spring-attic/spring-security-oauth,2011-07-26T18:08:49Z,
mock-server/mockserver,4693,1086,https://github.com/mock-server/mockserver,2013-02-26T06:09:52Z,
pardom-zz/ActiveAndroid,4690,1033,https://github.com/pardom-zz/ActiveAndroid,2012-11-15T18:10:45Z,
firebase/FirebaseUI-Android,4667,1843,https://github.com/firebase/FirebaseUI-Android,2015-07-09T17:31:09Z,
wdullaer/MaterialDateTimePicker,4666,944,https://github.com/wdullaer/MaterialDateTimePicker,2015-01-03T19:41:03Z,
AutoMQ/automq,4665,306,https://github.com/AutoMQ/automq,2023-08-17T07:50:13Z,
gabrielemariotti/cardslib,4650,1189,https://github.com/gabrielemariotti/cardslib,2013-09-20T21:57:19Z,
romandanylyk/PageIndicatorView,4640,565,https://github.com/romandanylyk/PageIndicatorView,2016-08-20T19:25:32Z,
zlt2000/microservices-platform,4639,1690,https://github.com/zlt2000/microservices-platform,2019-03-07T07:13:37Z,
zq2599/blog_demos,4636,1877,https://github.com/zq2599/blog_demos,2017-04-09T04:51:56Z,
SPLWare/esProc,4628,344,https://github.com/SPLWare/esProc,2021-11-09T15:41:25Z,
spring-cloud/spring-cloud-gateway,4614,3367,https://github.com/spring-cloud/spring-cloud-gateway,2016-11-16T21:42:51Z,
cjlin1/libsvm,4614,1636,https://github.com/cjlin1/libsvm,2013-09-10T14:32:07Z,
SplashCodes/JAViewer,4613,696,https://github.com/SplashCodes/JAViewer,2016-05-21T08:47:10Z,
Heeexy/SpringBoot-Shiro-Vue,4603,1786,https://github.com/Heeexy/SpringBoot-Shiro-Vue,2017-11-17T18:49:06Z,
Netflix/ribbon,4598,1248,https://github.com/Netflix/ribbon,2013-01-15T01:08:04Z,
apache/rocketmq-externals,4591,3067,https://github.com/apache/rocketmq-externals,2017-03-14T07:00:06Z,
stleary/JSON-java,4591,2569,https://github.com/stleary/JSON-java,2010-12-21T17:46:09Z,
Sayi/poi-tl,4584,1057,https://github.com/Sayi/poi-tl,2015-03-20T06:47:52Z,
yasserg/crawler4j,4581,1926,https://github.com/yasserg/crawler4j,2011-12-31T22:49:18Z,
chentao0707/SimplifyReader,4576,1605,https://github.com/chentao0707/SimplifyReader,2015-08-17T08:22:53Z,
saysky/ForestBlog,4570,1644,https://github.com/saysky/ForestBlog,2017-10-08T15:27:47Z,
puniverse/quasar,4569,574,https://github.com/puniverse/quasar,2013-03-27T14:51:24Z,
dunwu/db-tutorial,4568,587,https://github.com/dunwu/db-tutorial,2017-08-08T06:33:38Z,
micrometer-metrics/micrometer,4567,1013,https://github.com/micrometer-metrics/micrometer,2017-04-10T21:36:51Z,
javagrowing/JGrowing,4566,935,https://github.com/javagrowing/JGrowing,2019-02-26T01:55:08Z,
bytedeco/javacpp,4562,591,https://github.com/bytedeco/javacpp,2014-04-21T12:47:21Z,
danielzeller/Depth-LIB-Android-,4557,591,https://github.com/danielzeller/Depth-LIB-Android-,2016-04-27T09:37:28Z,
square/sqlbrite,4556,417,https://github.com/square/sqlbrite,2015-02-19T04:38:37Z,
zhanghai/Douya,4555,1144,https://github.com/zhanghai/Douya,2016-02-01T13:44:19Z,
go-lang-plugin-org/go-lang-idea-plugin,4554,570,https://github.com/go-lang-plugin-org/go-lang-idea-plugin,2010-08-29T08:20:01Z,
apache/maven,4547,2725,https://github.com/apache/maven,2009-05-21T03:22:03Z,
jdamcd/android-crop,4542,1074,https://github.com/jdamcd/android-crop,2014-03-13T10:24:43Z,
RedSpider1/concurrent,4530,610,https://github.com/RedSpider1/concurrent,2018-11-03T13:49:36Z,
981011512/--,4530,2247,https://github.com/981011512/--,2020-06-18T22:47:21Z,
Docile-Alligator/Infinity-For-Reddit,4528,423,https://github.com/Docile-Alligator/Infinity-For-Reddit,2018-07-26T15:02:51Z,
alibaba/dexposed,4523,1070,https://github.com/alibaba/dexposed,2015-06-30T02:59:16Z,
Flipboard/bottomsheet,4521,595,https://github.com/Flipboard/bottomsheet,2015-04-23T17:37:32Z,
chewiebug/GCViewer,4517,984,https://github.com/chewiebug/GCViewer,2011-10-23T09:01:04Z,
CalebFenton/simplify,4517,445,https://github.com/CalebFenton/simplify,2014-01-16T05:14:02Z,
castorflex/SmoothProgressBar,4513,1004,https://github.com/castorflex/SmoothProgressBar,2013-11-27T20:32:16Z,
nextcloud/android,4508,1811,https://github.com/nextcloud/android,2016-06-06T21:23:36Z,
JZ-Darkal/AndroidHttpCapture,4495,859,https://github.com/JZ-Darkal/AndroidHttpCapture,2016-10-15T19:48:00Z,
allure-framework/allure2,4494,730,https://github.com/allure-framework/allure2,2016-05-27T14:06:05Z,
HotBitmapGG/bilibili-android-client,4491,1481,https://github.com/HotBitmapGG/bilibili-android-client,2016-06-01T04:36:01Z,
azkaban/azkaban,4490,1588,https://github.com/azkaban/azkaban,2012-10-18T01:34:53Z,
phishman3579/java-algorithms-implementation,4486,1858,https://github.com/phishman3579/java-algorithms-implementation,2013-11-20T03:30:19Z,
JakeWharton/NineOldAndroids,4480,1536,https://github.com/JakeWharton/NineOldAndroids,2011-12-08T19:46:37Z,
objectbox/objectbox-java,4480,309,https://github.com/objectbox/objectbox-java,2017-01-24T10:29:48Z,
oracle/opengrok,4476,768,https://github.com/oracle/opengrok,2013-01-07T11:49:18Z,
hussien89aa/AndroidTutorialForBeginners,4471,6094,https://github.com/hussien89aa/AndroidTutorialForBeginners,2016-09-26T16:36:28Z,
tiann/epic,4462,813,https://github.com/tiann/epic,2017-05-22T02:52:44Z,
janishar/android-mvp-architecture,4444,1244,https://github.com/janishar/android-mvp-architecture,2017-01-27T08:39:06Z,
discord-jda/JDA,4440,744,https://github.com/discord-jda/JDA,2015-12-12T13:57:32Z,
Meituan-Dianping/Robust,4438,808,https://github.com/Meituan-Dianping/Robust,2017-03-14T10:14:50Z,
square/android-times-square,4437,1185,https://github.com/square/android-times-square,2013-01-30T20:28:27Z,
Tencent/GT,4406,1033,https://github.com/Tencent/GT,2016-01-13T10:29:55Z,
airbnb/DeepLinkDispatch,4397,407,https://github.com/airbnb/DeepLinkDispatch,2015-06-11T21:16:48Z,
ant-media/Ant-Media-Server,4393,655,https://github.com/ant-media/Ant-Media-Server,2017-03-01T08:21:13Z,
dreamhead/moco,4393,1089,https://github.com/dreamhead/moco,2012-10-18T09:09:51Z,
deepjavalibrary/djl,4389,693,https://github.com/deepjavalibrary/djl,2019-10-29T22:38:54Z,
robinhood/ticker,4386,464,https://github.com/robinhood/ticker,2016-07-15T21:37:52Z,
rememberber/WePush,4384,992,https://github.com/rememberber/WePush,2017-06-23T09:03:36Z,
angryip/ipscan,4369,744,https://github.com/angryip/ipscan,2011-06-28T20:58:48Z,
Ashok-Varma/BottomNavigation,4367,686,https://github.com/Ashok-Varma/BottomNavigation,2016-03-19T19:19:30Z,
charles2gan/GDA-android-reversing-Tool,4367,536,https://github.com/charles2gan/GDA-android-reversing-Tool,2017-10-31T08:18:29Z,
apache/shiro,4362,2313,https://github.com/apache/shiro,2009-08-29T08:00:17Z,
awangdev/leet-code,4358,25,https://github.com/awangdev/leet-code,2015-04-25T19:14:09Z,
water8394/flink-recommandSystem-demo,4356,1471,https://github.com/water8394/flink-recommandSystem-demo,2019-05-15T07:55:35Z,
Freeyourgadget/Gadgetbridge,4315,654,https://github.com/Freeyourgadget/Gadgetbridge,2015-01-05T23:19:03Z,
bingoogolapple/BGARefreshLayout-Android,4311,999,https://github.com/bingoogolapple/BGARefreshLayout-Android,2015-05-28T16:17:00Z,
h2database/h2database,4311,1236,https://github.com/h2database/h2database,2015-04-10T19:09:09Z,
jeasonlzy/ImagePicker,4302,1032,https://github.com/jeasonlzy/ImagePicker,2016-01-27T17:05:03Z,
spring-projects/spring-ai,4301,1157,https://github.com/spring-projects/spring-ai,2023-06-27T18:57:29Z,
pytorch/serve,4300,877,https://github.com/pytorch/serve,2019-10-03T03:17:43Z,
jacoco/jacoco,4299,1162,https://github.com/jacoco/jacoco,2012-07-08T21:45:13Z,
mcxiaoke/android-volley,4289,1557,https://github.com/mcxiaoke/android-volley,2013-05-21T05:35:26Z,
eirslett/frontend-maven-plugin,4285,879,https://github.com/eirslett/frontend-maven-plugin,2013-08-30T14:44:38Z,
aporter/coursera-android,4278,5281,https://github.com/aporter/coursera-android,2014-01-05T09:55:31Z,
IoT-Technology/IoT-Technical-Guide,4271,1075,https://github.com/IoT-Technology/IoT-Technical-Guide,2019-04-02T01:52:44Z,
dromara/dynamic-tp,4269,837,https://github.com/dromara/dynamic-tp,2022-01-07T16:35:27Z,
grantland/android-autofittextview,4268,689,https://github.com/grantland/android-autofittextview,2011-02-14T06:00:52Z,
ongakuer/CircleIndicator,4268,708,https://github.com/ongakuer/CircleIndicator,2014-07-30T14:02:56Z,
brianway/java-learning,4266,1206,https://github.com/brianway/java-learning,2016-02-09T05:20:58Z,
bjmashibing/InternetArchitect,4257,2862,https://github.com/bjmashibing/InternetArchitect,2019-10-19T16:32:01Z,
dragonwell-project/dragonwell8,4254,495,https://github.com/dragonwell-project/dragonwell8,2019-03-07T02:57:45Z,
ThirtyDegreesRay/OpenHub,4252,415,https://github.com/ThirtyDegreesRay/OpenHub,2017-07-11T13:29:51Z,
linhaojun857/aurora,4249,683,https://github.com/linhaojun857/aurora,2022-08-19T13:39:16Z,
flutter-webrtc/flutter-webrtc,4243,1179,https://github.com/flutter-webrtc/flutter-webrtc,2018-03-07T02:26:03Z,
fast-excel/fastexcel,4242,324,https://github.com/fast-excel/fastexcel,2024-10-05T11:42:50Z,
failsafe-lib/failsafe,4236,299,https://github.com/failsafe-lib/failsafe,2015-06-30T00:56:39Z,
zongzibinbin/MallChat,4235,985,https://github.com/zongzibinbin/MallChat,2023-03-16T15:04:35Z,
ChadCSong/ShineButton,4220,547,https://github.com/ChadCSong/ShineButton,2016-07-05T06:32:26Z,
codingapi/tx-lcn,4206,1459,https://github.com/codingapi/tx-lcn,2017-11-11T03:34:34Z,
crate/crate,4198,574,https://github.com/crate/crate,2013-04-10T09:17:16Z,
zhkl0228/unidbg,4193,996,https://github.com/zhkl0228/unidbg,2019-02-26T09:32:15Z,
hugeterry/CoordinatorTabLayout,4193,584,https://github.com/hugeterry/CoordinatorTabLayout,2017-01-27T13:40:28Z,
jitsi/jitsi,4192,980,https://github.com/jitsi/jitsi,2013-04-24T17:37:20Z,
yhaolpz/FloatWindow,4191,653,https://github.com/yhaolpz/FloatWindow,2017-11-14T14:33:55Z,
camunda/camunda-bpm-platform,4190,1603,https://github.com/camunda/camunda-bpm-platform,2013-01-03T10:10:31Z,
Jacksgong/JKeyboardPanelSwitch,4187,686,https://github.com/Jacksgong/JKeyboardPanelSwitch,2015-07-01T17:42:01Z,
mybatis/spring-boot-starter,4186,1795,https://github.com/mybatis/spring-boot-starter,2015-09-25T13:05:15Z,
powermock/powermock,4180,588,https://github.com/powermock/powermock,2014-05-28T07:53:53Z,
oddfar/campus-imaotai,4178,1362,https://github.com/oddfar/campus-imaotai,2023-07-07T10:37:13Z,
bingoogolapple/BGABanner-Android,4174,782,https://github.com/bingoogolapple/BGABanner-Android,2014-10-25T17:15:18Z,
jboss-javassist/javassist,4169,710,https://github.com/jboss-javassist/javassist,2013-05-24T08:31:32Z,
google/open-location-code,4169,491,https://github.com/google/open-location-code,2014-09-30T18:26:35Z,
jlegewie/zotfile,4150,289,https://github.com/jlegewie/zotfile,2011-12-30T14:47:42Z,
gsantner/markor,4149,386,https://github.com/gsantner/markor,2017-08-26T00:08:35Z,
aws/aws-sdk-java,4147,2820,https://github.com/aws/aws-sdk-java,2010-03-22T23:34:58Z,
pedrovgs/AndroidWiFiADB,4145,479,https://github.com/pedrovgs/AndroidWiFiADB,2015-10-18T21:58:45Z,
microsoft/malmo,4136,602,https://github.com/microsoft/malmo,2016-05-17T14:58:40Z,
dromara/hmily,4123,1404,https://github.com/dromara/hmily,2017-09-28T06:29:01Z,
Snailclimb/guide-rpc-framework,4122,2117,https://github.com/Snailclimb/guide-rpc-framework,2020-05-10T13:24:42Z,
alibaba/Tangram-Android,4115,525,https://github.com/alibaba/Tangram-Android,2017-03-29T13:29:57Z,
dinuscxj/LoadingDrawable,4112,634,https://github.com/dinuscxj/LoadingDrawable,2016-04-16T07:33:57Z,
zendesk/maxwell,4099,1019,https://github.com/zendesk/maxwell,2015-02-09T22:06:13Z,
Manabu-GT/ExpandableTextView,4088,791,https://github.com/Manabu-GT/ExpandableTextView,2014-05-17T19:40:15Z,
mywalkb/LSPosed_mod,4074,202,https://github.com/mywalkb/LSPosed_mod,2022-03-28T08:05:38Z,
s4kibs4mi/java-developer-roadmap,4073,547,https://github.com/s4kibs4mi/java-developer-roadmap,2019-04-23T06:42:13Z,
bepass-org/oblivion,4072,556,https://github.com/bepass-org/oblivion,2024-02-08T05:50:09Z,
code4craft/tiny-spring,4072,1819,https://github.com/code4craft/tiny-spring,2014-01-10T16:37:57Z,
nining377/dolby_beta,4070,237,https://github.com/nining377/dolby_beta,2020-05-19T12:13:36Z,
rubensousa/ViewPagerCards,4067,608,https://github.com/rubensousa/ViewPagerCards,2016-08-20T15:24:12Z,
oblac/jodd,4061,724,https://github.com/oblac/jodd,2012-09-07T20:26:48Z,
qunarcorp/bistoury,4060,832,https://github.com/qunarcorp/bistoury,2019-08-01T07:54:25Z,
luckybilly/CC,4050,637,https://github.com/luckybilly/CC,2017-11-23T16:26:33Z,
pqpo/SmartCropper,4046,747,https://github.com/pqpo/SmartCropper,2017-08-03T11:08:41Z,
